groupi	groupj	w
1.009.O.	1.238.A.	1
1.009.O.	1.238.B.	1
1.009.O.	1.243.O.	2
1.009.O.	1.245.O.	1
1.009.O.	1.246.O.	17
1.009.O.	1.248.O.	2
1.009.O.	1.250.O.	3
1.009.O.	1.251.O.	3
1.009.O.	1.256.O.	2
1.009.O.	1.257.O.	1
1.009.O.	1.261.O.	1
1.009.O.	1.263.A.	3
1.009.O.	1.263.B.	3
1.009.O.	1.267.O.	5
1.009.O.	1.268.A.	5
1.009.O.	1.268.B.	5
1.009.O.	1.269.O.	5
1.009.O.	1.270.A.	5
1.009.O.	1.270.B.	5
1.009.O.	1.271.A.	5
1.009.O.	1.271.B.	5
1.009.O.	1.272.O.	5
1.009.O.	1.273.O.	2
1.009.O.	1.274.O.	5
1.009.O.	1.277.A.	5
1.009.O.	1.277.B.	5
1.009.O.	1.278.O.	2
1.009.O.	1.280.O.	5
1.009.O.	1.281.O.	5
1.009.O.	1.282.A.	5
1.009.O.	1.283.A.	4
1.009.O.	1.283.B.	4
1.009.O.	1.283.C.	4
1.009.O.	1.285.O.	4
1.009.O.	1.286.O.	2
1.009.O.	2.044.O.	3
1.009.O.	2.096.O.	3
1.009.O.	2.117.O.	2
1.009.O.	2.130.O.	1
1.011.O.	1.020.O.	19
1.011.O.	1.028.O.	1
1.011.O.	1.040.O.	20
1.011.O.	1.043.O.	18
1.011.O.	1.044.O.	18
1.011.O.	1.048.O.	18
1.011.O.	1.057.O.	18
1.011.O.	1.062.O.	20
1.011.O.	1.069.O.	20
1.011.O.	1.080.O.	18
1.011.O.	1.095.O.	18
1.011.O.	1.102.O.	18
1.011.O.	1.107.A.	18
1.011.O.	1.107.B.	18
1.011.O.	1.107.C.	18
1.011.O.	1.125.O.	20
1.011.O.	1.136.O.	1
1.011.O.	1.141.A.	18
1.011.O.	1.142.O.	1
1.011.O.	1.156.O.	1
1.011.O.	1.159.O.	1
1.011.O.	1.217.O.	1
1.011.O.	1.219.O.	1
1.011.O.	1.249.A.	5
1.011.O.	1.249.B.	5
1.011.O.	2.092.O.	20
1.011.O.	2.159.A.	1
1.011.O.	2.159.B.	1
1.012.O.	1.013.O.	2
1.012.O.	1.015.O.	1
1.012.O.	1.016.O.	1
1.012.O.	1.017.O.	3
1.012.O.	1.021.A.	1
1.012.O.	1.021.B.	1
1.012.O.	1.021.C.	1
1.012.O.	1.022.O.	63
1.012.O.	1.023.O.	60
1.012.O.	1.024.O.	61
1.012.O.	1.025.O.	1
1.012.O.	1.026.O.	1
1.012.O.	1.027.O.	58
1.012.O.	1.029.O.	4
1.012.O.	1.030.O.	4
1.012.O.	1.031.O.	1
1.012.O.	1.032.O.	64
1.012.O.	1.033.O.	57
1.012.O.	1.034.O.	1
1.012.O.	1.034.X.	1
1.012.O.	1.036.O.	1
1.012.O.	1.037.O.	4
1.012.O.	1.038.O.	2
1.012.O.	1.039.O.	2
1.012.O.	1.042.O.	2
1.012.O.	1.046.O.	60
1.012.O.	1.047.O.	4
1.012.O.	1.049.O.	4
1.012.O.	1.050.O.	4
1.012.O.	1.052.A.	3
1.012.O.	1.054.O.	2
1.012.O.	1.055.O.	4
1.012.O.	1.056.O.	5
1.012.O.	1.060.A.	4
1.012.O.	1.061.O.	1
1.012.O.	1.064.O.	1
1.012.O.	1.066.O.	5
1.012.O.	1.067.O.	2
1.012.O.	1.068.O.	5
1.012.O.	1.071.A.	1
1.012.O.	1.072.O.	5
1.012.O.	1.074.O.	2
1.012.O.	1.075.O.	3
1.012.O.	1.076.O.	2
1.012.O.	1.079.O.	1
1.012.O.	1.082.O.	1
1.012.O.	1.083.O.	4
1.012.O.	1.084.O.	3
1.012.O.	1.085.O.	1
1.012.O.	1.086.O.	2
1.012.O.	1.087.A.	1
1.012.O.	1.088.O.	63
1.012.O.	1.089.O.	97
1.012.O.	1.091.O.	1
1.012.O.	1.093.O.	3
1.012.O.	1.094.O.	3
1.012.O.	1.097.O.	1
1.012.O.	1.098.O.	97
1.012.O.	1.100.O.	4
1.012.O.	1.101.O.	2
1.012.O.	1.103.O.	60
1.012.O.	1.104.O.	64
1.012.O.	1.105.O.	2
1.012.O.	1.106.O.	3
1.012.O.	1.108.O.	1
1.012.O.	1.110.O.	1
1.012.O.	1.112.O.	1
1.012.O.	1.113.A.	6
1.012.O.	1.115.A.	1
1.012.O.	1.115.B.	1
1.012.O.	1.116.O.	1
1.012.O.	1.117.O.	1
1.012.O.	1.118.A.	76
1.012.O.	1.118.B.	76
1.012.O.	1.122.A.	1
1.012.O.	1.122.B.	1
1.012.O.	1.124.O.	5
1.012.O.	1.127.O.	1
1.012.O.	1.131.O.	1
1.012.O.	1.132.O.	1
1.012.O.	1.133.O.	3
1.012.O.	1.134.O.	1
1.012.O.	1.135.O.	1
1.012.O.	1.137.O.	1
1.012.O.	1.139.A.	1
1.012.O.	1.139.B.	1
1.012.O.	1.144.O.	1
1.012.O.	1.147.O.	2
1.012.O.	1.148.O.	1
1.012.O.	1.149.O.	2
1.012.O.	1.150.O.	1
1.012.O.	1.152.O.	1
1.012.O.	1.155.O.	1
1.012.O.	1.157.O.	2
1.012.O.	1.158.O.	2
1.012.O.	1.160.O.	82
1.012.O.	1.161.O.	1
1.012.O.	1.162.O.	2
1.012.O.	1.164.O.	3
1.012.O.	1.165.O.	2
1.012.O.	1.167.O.	1
1.012.O.	1.168.O.	1
1.012.O.	1.169.O.	2
1.012.O.	1.170.O.	1
1.012.O.	1.171.O.	58
1.012.O.	1.172.O.	1
1.012.O.	1.173.O.	5
1.012.O.	1.174.O.	2
1.012.O.	1.175.O.	2
1.012.O.	1.176.O.	2
1.012.O.	1.178.O.	2
1.012.O.	1.181.O.	3
1.012.O.	1.183.O.	1
1.012.O.	1.184.A.	1
1.012.O.	1.185.O.	3
1.012.O.	1.186.O.	2
1.012.O.	1.187.O.	1
1.012.O.	1.188.A.	2
1.012.O.	1.188.B.	2
1.012.O.	1.188.C.	2
1.012.O.	1.189.B.	1
1.012.O.	1.189.C.	1
1.012.O.	1.189.O.	1
1.012.O.	1.191.O.	4
1.012.O.	1.193.O.	2
1.012.O.	1.194.O.	58
1.012.O.	1.195.O.	61
1.012.O.	1.196.O.	59
1.012.O.	1.197.A.	3
1.012.O.	1.198.A.	2
1.012.O.	1.198.B.	2
1.012.O.	1.199.A.	2
1.012.O.	1.199.B.	2
1.012.O.	1.200.O.	58
1.012.O.	1.201.B.	4
1.012.O.	1.205.O.	2
1.012.O.	1.206.O.	2
1.012.O.	1.207.B.	1
1.012.O.	1.209.O.	1
1.012.O.	1.213.O.	1
1.012.O.	1.216.O.	1
1.012.O.	1.223.O.	3
1.012.O.	1.224.A.	2
1.012.O.	1.225.O.	2
1.012.O.	1.226.O.	2
1.012.O.	1.228.O.	3
1.012.O.	1.232.O.	1
1.012.O.	1.233.A.	1
1.012.O.	1.233.B.	1
1.012.O.	1.236.O.	1
1.012.O.	1.237.A.	85
1.012.O.	1.237.B.	85
1.012.O.	1.238.A.	2
1.012.O.	1.238.B.	2
1.012.O.	1.239.O.	3
1.012.O.	1.240.O.	2
1.012.O.	1.242.O.	1
1.012.O.	1.243.O.	1
1.012.O.	1.244.A.	1
1.012.O.	1.245.O.	2
1.012.O.	1.246.O.	3
1.012.O.	1.248.O.	2
1.012.O.	1.250.O.	61
1.012.O.	1.251.O.	65
1.012.O.	1.255.O.	1
1.012.O.	1.256.O.	3
1.012.O.	1.261.O.	2
1.012.O.	1.263.A.	2
1.012.O.	1.263.B.	2
1.012.O.	1.265.O.	2
1.012.O.	1.266.O.	2
1.012.O.	1.267.O.	59
1.012.O.	1.268.A.	58
1.012.O.	1.268.B.	58
1.012.O.	1.269.O.	61
1.012.O.	1.270.A.	58
1.012.O.	1.270.B.	58
1.012.O.	1.271.A.	58
1.012.O.	1.271.B.	58
1.012.O.	1.272.O.	58
1.012.O.	1.273.O.	2
1.012.O.	1.274.O.	59
1.012.O.	1.275.O.	1
1.012.O.	1.276.O.	1
1.012.O.	1.277.A.	58
1.012.O.	1.277.B.	58
1.012.O.	1.278.O.	3
1.012.O.	1.280.O.	58
1.012.O.	1.281.O.	58
1.012.O.	1.282.A.	58
1.012.O.	1.283.A.	61
1.012.O.	1.283.B.	61
1.012.O.	1.283.C.	61
1.012.O.	1.284.A.	4
1.012.O.	1.285.O.	54
1.012.O.	1.286.O.	2
1.012.O.	1.287.O.	4
1.012.O.	1.289.A.	4
1.012.O.	1.291.O.	3
1.012.O.	1.293.O.	1
1.012.O.	12G01.O.	3
1.012.O.	2.044.O.	4
1.012.O.	2.096.O.	4
1.012.O.	2.117.O.	1
1.012.O.	2.130.O.	1
1.012.O.	2.275.O.	1
1.013.O.	1.015.O.	2
1.013.O.	1.016.O.	6
1.013.O.	1.017.O.	2
1.013.O.	1.021.A.	1
1.013.O.	1.021.B.	1
1.013.O.	1.021.C.	1
1.013.O.	1.022.O.	2
1.013.O.	1.023.O.	1
1.013.O.	1.025.O.	1
1.013.O.	1.026.O.	1
1.013.O.	1.028.O.	1
1.013.O.	1.029.O.	4
1.013.O.	1.030.O.	2
1.013.O.	1.031.O.	1
1.013.O.	1.034.O.	2
1.013.O.	1.034.X.	2
1.013.O.	1.036.O.	5
1.013.O.	1.038.O.	6
1.013.O.	1.039.O.	5
1.013.O.	1.042.O.	6
1.013.O.	1.046.O.	2
1.013.O.	1.047.O.	3
1.013.O.	1.052.A.	4
1.013.O.	1.054.O.	5
1.013.O.	1.056.O.	1
1.013.O.	1.060.A.	1
1.013.O.	1.061.O.	4
1.013.O.	1.064.O.	3
1.013.O.	1.066.O.	1
1.013.O.	1.067.O.	3
1.013.O.	1.068.O.	1
1.013.O.	1.071.A.	7
1.013.O.	1.072.O.	1
1.013.O.	1.074.O.	4
1.013.O.	1.075.O.	2
1.013.O.	1.076.O.	9
1.013.O.	1.079.O.	3
1.013.O.	1.082.O.	1
1.013.O.	1.084.O.	1
1.013.O.	1.085.O.	4
1.013.O.	1.086.O.	4
1.013.O.	1.087.A.	3
1.013.O.	1.089.O.	2
1.013.O.	1.090.B.	4
1.013.O.	1.091.O.	4
1.013.O.	1.093.O.	2
1.013.O.	1.094.O.	2
1.013.O.	1.097.O.	1
1.013.O.	1.098.O.	2
1.013.O.	1.100.O.	2
1.013.O.	1.101.O.	2
1.013.O.	1.104.O.	1
1.013.O.	1.105.O.	5
1.013.O.	1.106.O.	3
1.013.O.	1.108.O.	3
1.013.O.	1.110.O.	4
1.013.O.	1.111.A.	1
1.013.O.	1.111.B.	1
1.013.O.	1.112.O.	3
1.013.O.	1.113.A.	1
1.013.O.	1.115.A.	2
1.013.O.	1.115.B.	2
1.013.O.	1.116.O.	3
1.013.O.	1.118.A.	1
1.013.O.	1.118.B.	1
1.013.O.	1.119.O.	3
1.013.O.	1.121.O.	2
1.013.O.	1.122.A.	39
1.013.O.	1.122.B.	39
1.013.O.	1.123.O.	4
1.013.O.	1.124.O.	2
1.013.O.	1.127.O.	3
1.013.O.	1.131.O.	2
1.013.O.	1.132.O.	3
1.013.O.	1.133.O.	3
1.013.O.	1.134.O.	2
1.013.O.	1.135.O.	4
1.013.O.	1.136.O.	1
1.013.O.	1.137.O.	5
1.013.O.	1.138.O.	1
1.013.O.	1.139.A.	2
1.013.O.	1.139.B.	2
1.013.O.	1.142.O.	1
1.013.O.	1.143.O.	3
1.013.O.	1.144.O.	5
1.013.O.	1.147.O.	4
1.013.O.	1.148.O.	2
1.013.O.	1.149.O.	6
1.013.O.	1.150.O.	1
1.013.O.	1.151.O.	4
1.013.O.	1.152.O.	1
1.013.O.	1.154.O.	3
1.013.O.	1.155.O.	1
1.013.O.	1.156.O.	1
1.013.O.	1.157.O.	3
1.013.O.	1.158.O.	3
1.013.O.	1.159.O.	1
1.013.O.	1.160.O.	2
1.013.O.	1.161.O.	4
1.013.O.	1.162.O.	4
1.013.O.	1.164.O.	3
1.013.O.	1.165.O.	3
1.013.O.	1.166.O.	1
1.013.O.	1.167.O.	2
1.013.O.	1.168.O.	2
1.013.O.	1.169.O.	1
1.013.O.	1.170.O.	1
1.013.O.	1.172.O.	3
1.013.O.	1.173.O.	3
1.013.O.	1.174.O.	1
1.013.O.	1.175.O.	3
1.013.O.	1.176.O.	2
1.013.O.	1.177.O.	4
1.013.O.	1.178.O.	4
1.013.O.	1.179.O.	1
1.013.O.	1.181.O.	6
1.013.O.	1.182.O.	1
1.013.O.	1.183.O.	5
1.013.O.	1.184.A.	6
1.013.O.	1.185.O.	1
1.013.O.	1.186.O.	4
1.013.O.	1.187.O.	1
1.013.O.	1.188.A.	1
1.013.O.	1.188.B.	1
1.013.O.	1.188.C.	1
1.013.O.	1.189.B.	1
1.013.O.	1.189.C.	1
1.013.O.	1.189.O.	1
1.013.O.	1.190.O.	1
1.013.O.	1.191.O.	4
1.013.O.	1.193.O.	2
1.013.O.	1.197.A.	2
1.013.O.	1.198.A.	4
1.013.O.	1.198.B.	4
1.013.O.	1.199.A.	4
1.013.O.	1.199.B.	4
1.013.O.	1.201.B.	5
1.013.O.	1.205.O.	2
1.013.O.	1.206.O.	1
1.013.O.	1.208.B.	1
1.013.O.	1.209.O.	2
1.013.O.	1.210.O.	9
1.013.O.	1.211.A.	3
1.013.O.	1.211.B.	3
1.013.O.	1.213.O.	3
1.013.O.	1.214.O.	54
1.013.O.	1.216.O.	6
1.013.O.	1.217.O.	1
1.013.O.	1.219.O.	1
1.013.O.	1.223.O.	4
1.013.O.	1.224.A.	1
1.013.O.	1.225.O.	5
1.013.O.	1.226.O.	1
1.013.O.	1.228.O.	4
1.013.O.	1.231.O.	3
1.013.O.	1.232.O.	3
1.013.O.	1.233.A.	1
1.013.O.	1.233.B.	1
1.013.O.	1.236.O.	4
1.013.O.	1.237.A.	2
1.013.O.	1.237.B.	2
1.013.O.	1.238.A.	2
1.013.O.	1.238.B.	2
1.013.O.	1.239.O.	2
1.013.O.	1.240.O.	4
1.013.O.	1.242.O.	3
1.013.O.	1.243.O.	4
1.013.O.	1.245.O.	2
1.013.O.	1.246.O.	4
1.013.O.	1.247.A.	41
1.013.O.	1.247.B.	41
1.013.O.	1.248.O.	5
1.013.O.	1.251.O.	1
1.013.O.	1.254.O.	1
1.013.O.	1.256.O.	6
1.013.O.	1.257.O.	1
1.013.O.	1.261.O.	1
1.013.O.	1.262.O.	1
1.013.O.	1.263.A.	5
1.013.O.	1.263.B.	5
1.013.O.	1.265.O.	5
1.013.O.	1.266.O.	1
1.013.O.	1.273.O.	5
1.013.O.	1.275.O.	10
1.013.O.	1.276.O.	8
1.013.O.	1.278.O.	5
1.013.O.	1.284.A.	7
1.013.O.	1.286.O.	5
1.013.O.	1.287.O.	6
1.013.O.	1.289.A.	5
1.013.O.	1.291.O.	2
1.013.O.	1.293.O.	2
1.013.O.	12G01.O.	3
1.013.O.	2.044.O.	1
1.013.O.	2.095.A.	4
1.013.O.	2.095.B.	4
1.013.O.	2.130.O.	1
1.013.O.	2.159.A.	1
1.013.O.	2.159.B.	1
1.013.O.	2.275.O.	1
1.015.O.	1.023.O.	1
1.015.O.	1.029.O.	1
1.015.O.	1.030.O.	1
1.015.O.	1.034.O.	57
1.015.O.	1.034.X.	59
1.015.O.	1.036.O.	2
1.015.O.	1.047.O.	1
1.015.O.	1.052.A.	1
1.015.O.	1.060.A.	1
1.015.O.	1.070.O.	17
1.015.O.	1.077.O.	17
1.015.O.	1.079.O.	1
1.015.O.	1.086.O.	1
1.015.O.	1.087.A.	1
1.015.O.	1.089.O.	1
1.015.O.	1.098.O.	1
1.015.O.	1.100.O.	1
1.015.O.	1.105.O.	1
1.015.O.	1.106.O.	1
1.015.O.	1.121.O.	1
1.015.O.	1.132.O.	1
1.015.O.	1.139.A.	58
1.015.O.	1.139.B.	58
1.015.O.	1.149.O.	1
1.015.O.	1.155.O.	1
1.015.O.	1.158.O.	1
1.015.O.	1.160.O.	1
1.015.O.	1.169.O.	1
1.015.O.	1.173.O.	1
1.015.O.	1.175.O.	1
1.015.O.	1.178.O.	1
1.015.O.	1.181.O.	1
1.015.O.	1.183.O.	1
1.015.O.	1.184.A.	1
1.015.O.	1.187.O.	1
1.015.O.	1.188.A.	1
1.015.O.	1.188.B.	1
1.015.O.	1.188.C.	1
1.015.O.	1.191.O.	2
1.015.O.	1.198.A.	1
1.015.O.	1.198.B.	1
1.015.O.	1.201.B.	1
1.015.O.	1.208.B.	5
1.015.O.	1.209.O.	57
1.015.O.	1.211.A.	1
1.015.O.	1.211.B.	1
1.015.O.	1.216.O.	1
1.015.O.	1.223.O.	2
1.015.O.	1.224.A.	1
1.015.O.	1.225.O.	1
1.015.O.	1.232.O.	1
1.015.O.	1.235.O.	5
1.015.O.	1.237.A.	1
1.015.O.	1.237.B.	1
1.015.O.	1.238.A.	2
1.015.O.	1.238.B.	2
1.015.O.	1.245.O.	2
1.015.O.	1.246.O.	1
1.015.O.	1.248.O.	1
1.015.O.	1.253.O.	5
1.015.O.	1.256.O.	1
1.015.O.	1.261.O.	1
1.015.O.	1.262.O.	1
1.015.O.	1.263.A.	1
1.015.O.	1.263.B.	1
1.015.O.	1.264.O.	5
1.015.O.	1.273.O.	1
1.015.O.	1.275.O.	1
1.015.O.	1.276.O.	1
1.015.O.	1.284.A.	1
1.015.O.	1.286.O.	1
1.015.O.	1.287.O.	1
1.015.O.	1.289.A.	1
1.015.O.	1.293.O.	5
1.015.O.	12G01.O.	1
1.016.O.	1.017.O.	9
1.016.O.	1.025.O.	1
1.016.O.	1.026.O.	1
1.016.O.	1.027.O.	1
1.016.O.	1.028.O.	1
1.016.O.	1.029.O.	29
1.016.O.	1.030.O.	1
1.016.O.	1.036.O.	26
1.016.O.	1.038.O.	57
1.016.O.	1.039.O.	25
1.016.O.	1.042.O.	58
1.016.O.	1.047.O.	2
1.016.O.	1.052.A.	2
1.016.O.	1.054.O.	35
1.016.O.	1.060.A.	3
1.016.O.	1.061.O.	28
1.016.O.	1.063.O.	2
1.016.O.	1.064.O.	1
1.016.O.	1.067.O.	27
1.016.O.	1.071.A.	79
1.016.O.	1.075.O.	9
1.016.O.	1.076.O.	1
1.016.O.	1.079.O.	27
1.016.O.	1.082.O.	2
1.016.O.	1.084.O.	2
1.016.O.	1.085.O.	2
1.016.O.	1.086.O.	2
1.016.O.	1.087.A.	5
1.016.O.	1.089.O.	1
1.016.O.	1.090.B.	26
1.016.O.	1.091.O.	23
1.016.O.	1.093.O.	9
1.016.O.	1.094.O.	9
1.016.O.	1.097.O.	1
1.016.O.	1.098.O.	1
1.016.O.	1.100.O.	4
1.016.O.	1.101.O.	1
1.016.O.	1.103.O.	1
1.016.O.	1.105.O.	15
1.016.O.	1.106.O.	16
1.016.O.	1.108.O.	1
1.016.O.	1.110.O.	4
1.016.O.	1.111.A.	1
1.016.O.	1.111.B.	1
1.016.O.	1.112.O.	57
1.016.O.	1.113.A.	4
1.016.O.	1.116.O.	1
1.016.O.	1.119.O.	16
1.016.O.	1.121.O.	2
1.016.O.	1.122.A.	3
1.016.O.	1.122.B.	3
1.016.O.	1.123.O.	13
1.016.O.	1.124.O.	3
1.016.O.	1.127.O.	17
1.016.O.	1.131.O.	3
1.016.O.	1.132.O.	3
1.016.O.	1.133.O.	1
1.016.O.	1.134.O.	2
1.016.O.	1.135.O.	16
1.016.O.	1.136.O.	1
1.016.O.	1.137.O.	20
1.016.O.	1.142.O.	1
1.016.O.	1.143.O.	16
1.016.O.	1.144.O.	31
1.016.O.	1.147.O.	1
1.016.O.	1.148.O.	1
1.016.O.	1.149.O.	17
1.016.O.	1.150.O.	1
1.016.O.	1.151.O.	2
1.016.O.	1.152.O.	1
1.016.O.	1.154.O.	2
1.016.O.	1.156.O.	1
1.016.O.	1.158.O.	3
1.016.O.	1.159.O.	1
1.016.O.	1.161.O.	2
1.016.O.	1.162.O.	1
1.016.O.	1.164.O.	2
1.016.O.	1.168.O.	4
1.016.O.	1.171.O.	1
1.016.O.	1.172.O.	1
1.016.O.	1.173.O.	16
1.016.O.	1.174.O.	2
1.016.O.	1.175.O.	3
1.016.O.	1.176.O.	2
1.016.O.	1.177.O.	24
1.016.O.	1.178.O.	15
1.016.O.	1.181.O.	3
1.016.O.	1.182.O.	3
1.016.O.	1.184.A.	1
1.016.O.	1.186.O.	16
1.016.O.	1.189.B.	3
1.016.O.	1.189.C.	3
1.016.O.	1.189.O.	3
1.016.O.	1.191.O.	3
1.016.O.	1.194.O.	1
1.016.O.	1.195.O.	1
1.016.O.	1.196.O.	1
1.016.O.	1.197.A.	2
1.016.O.	1.198.A.	15
1.016.O.	1.198.B.	15
1.016.O.	1.199.A.	14
1.016.O.	1.199.B.	14
1.016.O.	1.200.O.	1
1.016.O.	1.201.B.	3
1.016.O.	1.205.O.	3
1.016.O.	1.206.O.	1
1.016.O.	1.210.O.	1
1.016.O.	1.213.O.	19
1.016.O.	1.214.O.	4
1.016.O.	1.216.O.	17
1.016.O.	1.217.O.	1
1.016.O.	1.219.O.	1
1.016.O.	1.223.O.	3
1.016.O.	1.225.O.	3
1.016.O.	1.226.O.	3
1.016.O.	1.231.O.	16
1.016.O.	1.232.O.	1
1.016.O.	1.233.A.	1
1.016.O.	1.233.B.	1
1.016.O.	1.236.O.	18
1.016.O.	1.239.O.	1
1.016.O.	1.240.O.	1
1.016.O.	1.242.O.	1
1.016.O.	1.243.O.	14
1.016.O.	1.246.O.	2
1.016.O.	1.247.A.	4
1.016.O.	1.247.B.	4
1.016.O.	1.248.O.	17
1.016.O.	1.251.O.	1
1.016.O.	1.256.O.	15
1.016.O.	1.263.A.	14
1.016.O.	1.263.B.	14
1.016.O.	1.265.O.	18
1.016.O.	1.266.O.	3
1.016.O.	1.267.O.	1
1.016.O.	1.268.A.	1
1.016.O.	1.268.B.	1
1.016.O.	1.269.O.	1
1.016.O.	1.270.A.	1
1.016.O.	1.270.B.	1
1.016.O.	1.271.A.	1
1.016.O.	1.271.B.	1
1.016.O.	1.272.O.	1
1.016.O.	1.273.O.	17
1.016.O.	1.274.O.	1
1.016.O.	1.275.O.	6
1.016.O.	1.276.O.	15
1.016.O.	1.277.A.	1
1.016.O.	1.277.B.	1
1.016.O.	1.278.O.	18
1.016.O.	1.280.O.	1
1.016.O.	1.281.O.	1
1.016.O.	1.282.A.	1
1.016.O.	1.283.A.	1
1.016.O.	1.283.B.	1
1.016.O.	1.283.C.	1
1.016.O.	1.284.A.	5
1.016.O.	1.286.O.	16
1.016.O.	1.287.O.	4
1.016.O.	1.289.A.	3
1.016.O.	1.291.O.	3
1.016.O.	12G01.O.	24
1.016.O.	2.058.O.	1
1.016.O.	2.095.A.	24
1.016.O.	2.095.B.	24
1.016.O.	2.130.O.	1
1.016.O.	2.159.A.	1
1.016.O.	2.159.B.	1
1.016.O.	3.058.O.	1
1.017.O.	1.021.A.	3
1.017.O.	1.021.B.	3
1.017.O.	1.021.C.	3
1.017.O.	1.022.O.	1
1.017.O.	1.024.O.	2
1.017.O.	1.027.O.	3
1.017.O.	1.029.O.	1
1.017.O.	1.030.O.	37
1.017.O.	1.031.O.	1
1.017.O.	1.032.O.	3
1.017.O.	1.033.O.	1
1.017.O.	1.036.O.	1
1.017.O.	1.037.O.	3
1.017.O.	1.038.O.	9
1.017.O.	1.039.O.	2
1.017.O.	1.042.O.	10
1.017.O.	1.046.O.	1
1.017.O.	1.047.O.	2
1.017.O.	1.049.O.	2
1.017.O.	1.050.O.	2
1.017.O.	1.052.A.	1
1.017.O.	1.054.O.	4
1.017.O.	1.055.O.	2
1.017.O.	1.056.O.	3
1.017.O.	1.060.A.	2
1.017.O.	1.061.O.	2
1.017.O.	1.063.O.	1
1.017.O.	1.064.O.	1
1.017.O.	1.066.O.	3
1.017.O.	1.067.O.	3
1.017.O.	1.068.O.	3
1.017.O.	1.071.A.	9
1.017.O.	1.072.O.	3
1.017.O.	1.075.O.	73
1.017.O.	1.076.O.	1
1.017.O.	1.083.O.	2
1.017.O.	1.084.O.	5
1.017.O.	1.085.O.	2
1.017.O.	1.086.O.	33
1.017.O.	1.087.A.	35
1.017.O.	1.088.O.	1
1.017.O.	1.089.O.	3
1.017.O.	1.090.B.	1
1.017.O.	1.091.O.	2
1.017.O.	1.093.O.	73
1.017.O.	1.094.O.	73
1.017.O.	1.098.O.	3
1.017.O.	1.100.O.	34
1.017.O.	1.101.O.	1
1.017.O.	1.103.O.	2
1.017.O.	1.104.O.	1
1.017.O.	1.105.O.	3
1.017.O.	1.106.O.	5
1.017.O.	1.108.O.	1
1.017.O.	1.110.O.	2
1.017.O.	1.111.A.	2
1.017.O.	1.111.B.	2
1.017.O.	1.112.O.	10
1.017.O.	1.113.A.	4
1.017.O.	1.115.A.	1
1.017.O.	1.115.B.	1
1.017.O.	1.116.O.	2
1.017.O.	1.117.O.	1
1.017.O.	1.118.A.	2
1.017.O.	1.118.B.	2
1.017.O.	1.121.O.	1
1.017.O.	1.122.A.	2
1.017.O.	1.122.B.	2
1.017.O.	1.123.O.	8
1.017.O.	1.124.O.	33
1.017.O.	1.127.O.	2
1.017.O.	1.131.O.	2
1.017.O.	1.132.O.	2
1.017.O.	1.133.O.	1
1.017.O.	1.134.O.	1
1.017.O.	1.135.O.	1
1.017.O.	1.137.O.	1
1.017.O.	1.144.O.	8
1.017.O.	1.147.O.	3
1.017.O.	1.148.O.	1
1.017.O.	1.149.O.	4
1.017.O.	1.151.O.	1
1.017.O.	1.154.O.	2
1.017.O.	1.157.O.	1
1.017.O.	1.158.O.	36
1.017.O.	1.160.O.	2
1.017.O.	1.161.O.	1
1.017.O.	1.162.O.	3
1.017.O.	1.164.O.	35
1.017.O.	1.167.O.	2
1.017.O.	1.168.O.	1
1.017.O.	1.170.O.	1
1.017.O.	1.171.O.	2
1.017.O.	1.172.O.	2
1.017.O.	1.173.O.	5
1.017.O.	1.174.O.	32
1.017.O.	1.175.O.	37
1.017.O.	1.176.O.	1
1.017.O.	1.177.O.	8
1.017.O.	1.181.O.	36
1.017.O.	1.182.O.	2
1.017.O.	1.185.O.	4
1.017.O.	1.186.O.	4
1.017.O.	1.187.O.	1
1.017.O.	1.189.B.	2
1.017.O.	1.189.C.	2
1.017.O.	1.189.O.	2
1.017.O.	1.191.O.	32
1.017.O.	1.193.O.	1
1.017.O.	1.194.O.	3
1.017.O.	1.195.O.	3
1.017.O.	1.196.O.	3
1.017.O.	1.197.A.	3
1.017.O.	1.198.A.	1
1.017.O.	1.198.B.	1
1.017.O.	1.199.A.	3
1.017.O.	1.199.B.	3
1.017.O.	1.200.O.	3
1.017.O.	1.201.B.	39
1.017.O.	1.206.O.	1
1.017.O.	1.207.B.	1
1.017.O.	1.210.O.	1
1.017.O.	1.213.O.	2
1.017.O.	1.214.O.	2
1.017.O.	1.216.O.	1
1.017.O.	1.223.O.	34
1.017.O.	1.225.O.	35
1.017.O.	1.226.O.	1
1.017.O.	1.228.O.	1
1.017.O.	1.232.O.	2
1.017.O.	1.236.O.	1
1.017.O.	1.237.A.	2
1.017.O.	1.237.B.	2
1.017.O.	1.238.A.	1
1.017.O.	1.238.B.	1
1.017.O.	1.240.O.	2
1.017.O.	1.242.O.	2
1.017.O.	1.243.O.	2
1.017.O.	1.244.A.	1
1.017.O.	1.245.O.	1
1.017.O.	1.246.O.	35
1.017.O.	1.247.A.	2
1.017.O.	1.247.B.	2
1.017.O.	1.248.O.	2
1.017.O.	1.251.O.	2
1.017.O.	1.255.O.	1
1.017.O.	1.256.O.	2
1.017.O.	1.263.A.	2
1.017.O.	1.263.B.	2
1.017.O.	1.265.O.	2
1.017.O.	1.266.O.	3
1.017.O.	1.267.O.	3
1.017.O.	1.268.A.	3
1.017.O.	1.268.B.	3
1.017.O.	1.269.O.	3
1.017.O.	1.270.A.	3
1.017.O.	1.270.B.	3
